question,worker,result,local_time_twitterStyle,local_time_nice,hour,weekday,month
5de419b644578a15c868db9d,Team 01,0,dummy,dummy,dummy,dummy,dummy
5e50f8c544578a09485205d3,A2WNW8A4MOR7T7,1,dummy,dummy,dummy,dummy,dummy
5ec395a1388f6a36d41a5208,AM2W23THD4CI7,1,dummy,dummy,dummy,dummy,dummy
5dabc08644578a1a24e971b8,Team 02,0,dummy,dummy,dummy,dummy,dummy
5cf8480b44578a0664b4f6eb,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5e4b7c8544578a09488d41d6,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d998ab844578a1f48d5e286,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf8728044578a0664e8b501,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5d9f80dd44578a1f488097b8,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5d90c08344578a1f48793f9e,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecf138a4d3150ef577dd58f,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e50ce0444578a09487fa643,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5d0db47144578a0ea496f5c3,A3R19ZA45J8915,1,dummy,dummy,dummy,dummy,dummy
5cf98a8344578a0664edefa5,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5d0f015044578a1480ba77ae,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf9b11344578a06647b457a,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5de42b2944578a15c860f479,Team 04,1,dummy,dummy,dummy,dummy,dummy
5cfd57fa44578a06643a0ec0,A3QZMGTVA4VO44,1,dummy,dummy,dummy,dummy,dummy
5de44a8d44578a15c87c4b17,Team 04,0,dummy,dummy,dummy,dummy,dummy
5d212a8544578a14a84a5d5b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec0f026388f6a36d4602370,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ec98344578a1480ea52c7,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0a0d2144578a00e07a3f4a,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0df20e44578a0ea4990e12,A1NF6PELRKACS9,1,dummy,dummy,dummy,dummy,dummy
5dab7c7e44578a097c0cc38f,Team 02,0,dummy,dummy,dummy,dummy,dummy
5ec3b5bc388f6a36d4f04d7c,A1FGSZ042NZ694,0,dummy,dummy,dummy,dummy,dummy
5e4c1c7a44578a09481630b0,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5d21209e44578a14a8d27005,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5d8fb5da44578a1f48b2afb8,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4be7c944578a094880c005,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ecc1f44578a148021aaee,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5d0db3a344578a0ea48aa966,A3R19ZA45J8915,0,dummy,dummy,dummy,dummy,dummy
5ec1c167388f6a36d4664670,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf8538044578a0664e1b346,A35EI6GDSC0EY8,0,dummy,dummy,dummy,dummy,dummy
5d9f83ef44578a1f4890c846,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d34bc4044578a153cb28616,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5dab691e44578a097cea550a,Team 02,0,dummy,dummy,dummy,dummy,dummy
5ec3a3ed388f6a36d43017c9,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4aebe644578a09483227cc,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5ec0f057388f6a36d46801b7,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec3a9fb388f6a36d4aa4dca,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51d65744578a0948d29264,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d3cb3cf44578a153cbdefe6,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5cf85c9544578a066482568b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec691a02e44261eda5ba131,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d7c402044578a1f48aa74a6,A2WNW8A4MOR7T7,1,dummy,dummy,dummy,dummy,dummy
5dabd07444578a1a246b929c,Team 02,1,dummy,dummy,dummy,dummy,dummy
5cfd638e44578a06648d557f,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5d0dc4cb44578a0ea4b81f9e,ABNJZG6Q8TVDQ,0,dummy,dummy,dummy,dummy,dummy
5e50ef4844578a09480aa314,A37WDOIQH6JM6V,0,dummy,dummy,dummy,dummy,dummy
5de3632a44578a1a24756349,Team 06,0,dummy,dummy,dummy,dummy,dummy
5ecb59ba2e44261eda7811c8,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e51b7d744578a0948f807ca,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5e4b9df044578a09486826c8,A2TUNPP2GOQ1N3,0,dummy,dummy,dummy,dummy,dummy
5d8faec244578a1f48a1fa5b,A3DZGDF9HCTAOB,1,dummy,dummy,dummy,dummy,dummy
5ecea25ef46b2b34fcf0f5da,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5ec3a735388f6a36d47e16d0,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5cf9889744578a0664d79150,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ea8de44578a1480abe935,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ece9a19f46b2b34fc1b7fd7,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5d3cc9d644578a153c4ec0d9,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4c32e044578a0948b51fc2,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4ba16644578a09488edd7d,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5d0daf0044578a0ea42e4689,A3UBB1LJKDQGZP,0,dummy,dummy,dummy,dummy,dummy
5ece8190f46b2b34fcd61a43,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5ec692642e44261eda77c67f,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d3ca66d44578a153c107684,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ecb5bf52e44261edac779cf,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d7592f244578a1f489c71cb,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5ec168ca388f6a36d4de06b4,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5d0ea86344578a1480a52b7b,A5LYLHG880ABE,0,dummy,dummy,dummy,dummy,dummy
5e51150c44578a0948d7fc1a,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5cf988a544578a0664d91d42,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5de452a844578a15c8f7890b,Team 04,0,dummy,dummy,dummy,dummy,dummy
5ec39b0a388f6a36d4a18347,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d91bcd144578a1f487d3ef3,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ec39954388f6a36d46fbfe6,A1FGSZ042NZ694,0,dummy,dummy,dummy,dummy,dummy
5d47bb4f44578a1f48ed9689,ALJBVO9XK6O99,0,dummy,dummy,dummy,dummy,dummy
5d1192fa44578a0ddc984b02,A2B6374OK8RXI9,1,dummy,dummy,dummy,dummy,dummy
5e50ead244578a0948e36d3e,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5e520435ecb9ab1534556abe,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d2f911744578a0d745827f9,A2WNW8A4MOR7T7,1,dummy,dummy,dummy,dummy,dummy
5ecb13782e44261edaa973a6,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5dab654644578a097cb7fc2a,Team 02,1,dummy,dummy,dummy,dummy,dummy
5e3dee1844578a09482686d8,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d17c30844578a14a8f87cf2,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5cf98cca44578a06640e3007,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5d0de81544578a0ea4a8758c,A23WTODPHXZ68Y,1,dummy,dummy,dummy,dummy,dummy
5cfd6d4244578a0664e165cb,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5d5a1a2d44578a1f4880a309,A2LN42YO5UY41W,1,dummy,dummy,dummy,dummy,dummy
5de3927244578a1a24a7e905,Team 06,1,dummy,dummy,dummy,dummy,dummy
5d75c6af44578a1f48f2ba00,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d47c1ae44578a1f484c24c2,ALJBVO9XK6O99,0,dummy,dummy,dummy,dummy,dummy
5d09990d44578a00e06a5d2b,A2B6374OK8RXI9,1,dummy,dummy,dummy,dummy,dummy
5d2163e244578a14a8bbd911,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5de4191f44578a15c858b37d,Team 01,0,dummy,dummy,dummy,dummy,dummy
5d911f1a44578a1f48a45dfc,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5cf98b7944578a0664f6515a,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5ec3a9a5388f6a36d4a1bd3a,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0dede344578a0ea4263560,ABNJZG6Q8TVDQ,0,dummy,dummy,dummy,dummy,dummy
5cf9a00844578a0664d960b0,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5d5a3b3244578a1f48fa9086,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5ec2d62e388f6a36d4ac957c,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5cf995c744578a06647c2b0a,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5dabcd3c44578a1a243d065c,Team 02,0,dummy,dummy,dummy,dummy,dummy
5dabc08e44578a1a24e9f064,Team 02,0,dummy,dummy,dummy,dummy,dummy
5d8fbfd044578a1f48c7ac58,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d34c5d644578a153c488a28,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf85e5b44578a0664ab3242,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5e4be42c44578a094866be65,A1O4TRWZO664V3,0,dummy,dummy,dummy,dummy,dummy
5d0ed5e544578a1480a51af9,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e3da75044578a0948b47398,A5BMA5POGL8DW,0,dummy,dummy,dummy,dummy,dummy
5da2376844578a1f481b3eec,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5e51b06544578a0948cff286,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5d09b18b44578a00e035c877,AM2W23THD4CI7,0,dummy,dummy,dummy,dummy,dummy
5e51ea4044578a09485a9ce5,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5ecf0d304d3150ef57d2ccfa,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5ecb387e2e44261eda16841c,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d6e31be44578a1f48a1d4dc,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5d09e70544578a00e02ed5fc,A1NF6PELRKACS9,1,dummy,dummy,dummy,dummy,dummy
5d0f00ab44578a1480abe76e,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d09cdb244578a00e0538053,AL8NYDL4JOYL3,0,dummy,dummy,dummy,dummy,dummy
5de7157c44578a15c8477539,Team 06,0,dummy,dummy,dummy,dummy,dummy
5ec39004388f6a36d46c7d13,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5de420ac44578a15c8c4bc20,Team 01,1,dummy,dummy,dummy,dummy,dummy
5e4c24e944578a094855de44,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de3527744578a1a24639020,Team 06,0,dummy,dummy,dummy,dummy,dummy
5de4040f44578a15c84d01b7,Team 01,0,dummy,dummy,dummy,dummy,dummy
5d0dd44c44578a0ea42b1189,AYJGJAIY0EXW,1,dummy,dummy,dummy,dummy,dummy
5dab5ba644578a097c77696c,Team 02,1,dummy,dummy,dummy,dummy,dummy
5d0db74b44578a0ea4c83bf2,AYJGJAIY0EXW,0,dummy,dummy,dummy,dummy,dummy
5de4562244578a15c83354d1,Team 06,1,dummy,dummy,dummy,dummy,dummy
5d6e327644578a1f48a3436a,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5ec19709388f6a36d4d4dc58,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ebf8cf9388f6a36d4fa6202,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d544e5744578a1f484a9446,A2TUNPP2GOQ1N3,0,dummy,dummy,dummy,dummy,dummy
5cf83da644578a066424c3dd,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d09e86c44578a00e0426dc7,A1NF6PELRKACS9,1,dummy,dummy,dummy,dummy,dummy
5ec2ba41388f6a36d41fd3e0,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ece8719f46b2b34fc982fa6,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5e4c249b44578a09485520e6,AEF601SQFOSBL,0,dummy,dummy,dummy,dummy,dummy
5d7c57a044578a1f4816af1f,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5ec0f09b388f6a36d473adbd,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0df18844578a0ea4934b34,A27VBVMMEX9GJB,0,dummy,dummy,dummy,dummy,dummy
5e4c1d3744578a09481c35ca,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0ebf1444578a148030cf55,A3UBB1LJKDQGZP,0,dummy,dummy,dummy,dummy,dummy
5d6e120744578a1f48643be4,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d3cb26444578a153ca8ffe0,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d8fcc2544578a1f48fa0b2d,AWIPMIAD5U5MP,0,dummy,dummy,dummy,dummy,dummy
5e4c05c444578a0948b3e79a,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d09b37d44578a00e066b07c,A2WNW8A4MOR7T7,1,dummy,dummy,dummy,dummy,dummy
5d3cb38344578a153cb8b611,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0dc9f144578a0ea4321de6,A34M93NJC830DP,0,dummy,dummy,dummy,dummy,dummy
5de44ba944578a15c896f1f3,Team 04,1,dummy,dummy,dummy,dummy,dummy
5ec390aa388f6a36d48450d5,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5e5185dd44578a094851df08,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5ec39112388f6a36d4903238,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ece8179f46b2b34fcd2203c,ARFAW0SGYEMFL,1,dummy,dummy,dummy,dummy,dummy
5cf97b4b44578a06643e2f7b,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5ecb3b862e44261eda6ca88b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cfd651a44578a06649c3141,ALJBVO9XK6O99,1,dummy,dummy,dummy,dummy,dummy
5de44ba144578a15c8963214,Team 04,0,dummy,dummy,dummy,dummy,dummy
5e4b791144578a0948693402,A2TUNPP2GOQ1N3,0,dummy,dummy,dummy,dummy,dummy
5cf9d10144578a0664a486d5,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0dd46a44578a0ea42f5b28,ABNJZG6Q8TVDQ,0,dummy,dummy,dummy,dummy,dummy
5d222ab044578a14a8651340,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d1040c144578a0ddc6418db,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5d6dc1f044578a1f4889aaf4,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d2f919b44578a0d746448d8,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5ec3aa43388f6a36d4b2b51a,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5d0ec00a44578a148042759a,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e50c16144578a09485d73d1,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e3dc27d44578a0948d73b31,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5d0ebfa244578a14803756e3,A27VBVMMEX9GJB,0,dummy,dummy,dummy,dummy,dummy
5d0fb28744578a1480fee6bf,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d75d73744578a1f482894ba,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d0fb0b444578a1480ec9c38,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5cf85b7f44578a06646dec06,ALJBVO9XK6O99,0,dummy,dummy,dummy,dummy,dummy
5ec1ee7d388f6a36d4d899e9,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d52e8b744578a1f48bdc4b2,A3CFNUD7VR2E1E,1,dummy,dummy,dummy,dummy,dummy
5d544b4444578a1f4837f49b,A2LN42YO5UY41W,0,dummy,dummy,dummy,dummy,dummy
5d0a385f44578a00e0f4da71,A3GUJ6JD25FX7O,0,dummy,dummy,dummy,dummy,dummy
5e511aca44578a0948075858,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4b5ce444578a0948cf8c44,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5d9f8f7844578a1f48bd322e,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4bce8044578a0948cebaeb,AEF601SQFOSBL,0,dummy,dummy,dummy,dummy,dummy
5d0a2c9644578a00e0796a2d,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5ec3adc1388f6a36d41c84ee,A219VCQZADQ45W,0,dummy,dummy,dummy,dummy,dummy
5cf84ff044578a0664872050,A2EDER9628S0A,1,dummy,dummy,dummy,dummy,dummy
5d5a260744578a1f48c7e7b8,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5d544e2444578a1f48487377,A34M93NJC830DP,0,dummy,dummy,dummy,dummy,dummy
5e3e086244578a09489f32fd,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5e51ab5c44578a0948bdcf00,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51fe52ecb9ab1534d17525,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0d75d544578a0ea460c0ef,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5ec3b1e6388f6a36d4877e85,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e3dae4244578a0948fd8f00,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5d0d8d5544578a0ea4258d0a,AL8NYDL4JOYL3,0,dummy,dummy,dummy,dummy,dummy
5d47c05e44578a1f483b4762,A1CF6U3GF7DZEJ,0,dummy,dummy,dummy,dummy,dummy
5d0dd44b44578a0ea42af383,AYJGJAIY0EXW,0,dummy,dummy,dummy,dummy,dummy
5d17cb7544578a14a84129bc,AYYH6PRXLFM9T,0,dummy,dummy,dummy,dummy,dummy
5d0ef3ff44578a148099d1ce,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf9d06744578a0664a14725,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5de4455344578a15c817ede9,Team 04,1,dummy,dummy,dummy,dummy,dummy
5d09f71d44578a00e09cf198,A3GUJ6JD25FX7O,1,dummy,dummy,dummy,dummy,dummy
5e3e078244578a0948953ddc,A2UF2FRGVW4T89,0,dummy,dummy,dummy,dummy,dummy
5de40e3f44578a15c8cb9e52,Team 01,0,dummy,dummy,dummy,dummy,dummy
5d0d9b8844578a0ea4541c7f,AYJGJAIY0EXW,0,dummy,dummy,dummy,dummy,dummy
5e50cc1344578a094878b8a5,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5d0db47a44578a0ea4979daa,A3R19ZA45J8915,1,dummy,dummy,dummy,dummy,dummy
5de4599b44578a15c863f574,Team 06,0,dummy,dummy,dummy,dummy,dummy
5ebf8359388f6a36d4059b4a,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4ba02f44578a0948829230,A5BMA5POGL8DW,0,dummy,dummy,dummy,dummy,dummy
5e51cc6d44578a09488fcde9,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ec16d12388f6a36d42d0162,A3GNQDFPZALU92,0,dummy,dummy,dummy,dummy,dummy
5ec5c41c2e44261eda2666bd,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d0ee46444578a1480ba64e0,A3NND5DLB35WTX,0,dummy,dummy,dummy,dummy,dummy
5d997f7644578a1f48a141f3,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5ecf10074d3150ef571ec1e0,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5d99783344578a1f486dc7c6,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d9f904244578a1f48cd4c7e,A3DZGDF9HCTAOB,0,dummy,dummy,dummy,dummy,dummy
5ecf0d184d3150ef57d04e25,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5de40afa44578a15c89920cb,Team 01,0,dummy,dummy,dummy,dummy,dummy
5cf8717944578a0664cc0995,A2UF2FRGVW4T89,1,dummy,dummy,dummy,dummy,dummy
5d3cacb044578a153c5839e7,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d09ca7c44578a00e03c648b,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4c1e1244578a09482751bc,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5ece9db6f46b2b34fc7ab775,A3CFNUD7VR2E1E,0,dummy,dummy,dummy,dummy,dummy
5ec3b87e388f6a36d43b5620,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ece86edf46b2b34fc9091ae,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5cfd65d844578a0664a51278,A2UF2FRGVW4T89,1,dummy,dummy,dummy,dummy,dummy
5ec39c9b388f6a36d4d42dd9,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e51ff34ecb9ab1534dd3ad1,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec0f171388f6a36d48e2e80,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d90bb1144578a1f486c7465,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5d0dc97244578a0ea4265f25,A34M93NJC830DP,0,dummy,dummy,dummy,dummy,dummy
5d211fce44578a14a8c476af,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d09b32744578a00e05cf33d,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf857e944578a066429fdb4,A27VBVMMEX9GJB,0,dummy,dummy,dummy,dummy,dummy
5d09b2fc44578a00e0585479,A8TIL9U6YHG5,0,dummy,dummy,dummy,dummy,dummy
5de40dd544578a15c8c58ab9,Team 01,0,dummy,dummy,dummy,dummy,dummy
5cf85d4444578a06648fa6a8,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d7c5cfc44578a1f483e5597,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5e4b94ac44578a0948193041,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5e4c1df744578a0948253b04,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d5300e444578a1f48155f04,AWIPMIAD5U5MP,1,dummy,dummy,dummy,dummy,dummy
5d7c54ca44578a1f4808d8e8,A2WNW8A4MOR7T7,1,dummy,dummy,dummy,dummy,dummy
5e51df6f44578a0948190733,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5d21652144578a14a8d339a5,AYYH6PRXLFM9T,0,dummy,dummy,dummy,dummy,dummy
5d11881c44578a0ddc0e8ead,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5ec3a519388f6a36d4515d01,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf854ae44578a0664f70411,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5de408d644578a15c878541f,Team 01,1,dummy,dummy,dummy,dummy,dummy
5d75971c44578a1f48b40d56,A3DZGDF9HCTAOB,0,dummy,dummy,dummy,dummy,dummy
5d8fe57d44578a1f481f65bf,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5e4c162644578a0948eb6b7c,A16FY9L7QTDNRW,1,dummy,dummy,dummy,dummy,dummy
5d0daf5344578a0ea434d574,A1CF6U3GF7DZEJ,1,dummy,dummy,dummy,dummy,dummy
5d0dc9dd44578a0ea43025bb,A34M93NJC830DP,1,dummy,dummy,dummy,dummy,dummy
5d19370944578a14a8985998,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5d0ecc7d44578a1480299cee,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5ec2d798388f6a36d4be3670,A16FY9L7QTDNRW,0,dummy,dummy,dummy,dummy,dummy
5d213fc444578a14a8211192,A2WNW8A4MOR7T7,0,dummy,dummy,dummy,dummy,dummy
5ece8169f46b2b34fccf47ef,AM2W23THD4CI7,0,dummy,dummy,dummy,dummy,dummy
5de4509644578a15c8d11e92,Team 04,0,dummy,dummy,dummy,dummy,dummy
5ece9be4f46b2b34fc4a797b,AFS04JY1ZARXK,0,dummy,dummy,dummy,dummy,dummy
5de4197044578a15c8614443,Team 01,1,dummy,dummy,dummy,dummy,dummy
5e3dbde444578a09489a9eb3,AFS04JY1ZARXK,1,dummy,dummy,dummy,dummy,dummy
5ecb582f2e44261eda4c7927,AI6VJYDFQ90ME,0,dummy,dummy,dummy,dummy,dummy
5cf83b7444578a0664cf472c,AI6VJYDFQ90ME,1,dummy,dummy,dummy,dummy,dummy
5de4349d44578a15c83be7c9,Team 04,0,dummy,dummy,dummy,dummy,dummy
