,iid,A1,A2,A3,age,sex,org,hour,weekday,result,truth
2547,5d0ee39d44578a1480a6947d,0,0,0,>=40,male,is-org,07,Thu,0,0
2548,5d0ee3e944578a1480ad5c87,1,0,0,>=40,female,non-org,11,Thu,0,0
2549,5d0ee43344578a1480b468d7,1,1,1,<=18,female,non-org,16,Tue,1,1
2550,5d0ee48c44578a1480bd4e5e,0,0,0,30-39,male,non-org,17,Mon,0,1
2551,5d0ee4f344578a1480c8e6b1,0,0,0,>=40,female,non-org,13,Thu,0,0
2552,5d0ee53844578a1480cf5f0c,0,0,0,30-39,male,non-org,20,Tue,0,0
2553,5d0ee62b44578a1480e8b2d9,0,0,0,>=40,male,non-org,18,Thu,0,0
2554,5d0eeb6b44578a14802f69bf,0,1,0,>=40,male,non-org,07,Tue,0,1
2555,5d0eebe944578a14803efe0d,0,1,0,>=40,male,is-org,03,Mon,0,0
2556,5d0ef03e44578a14804f7e6d,0,0,1,>=40,male,non-org,07,Wed,0,0
2557,5d0ef1f844578a14805e69de,0,0,0,30-39,male,is-org,08,Wed,0,0
2558,5d0ef2aa44578a1480712d54,0,0,0,19-29,male,is-org,08,Fri,0,0
2559,5d0ef3ff44578a148099d1ce,1,0,0,30-39,male,is-org,16,Tue,0,1
2560,5cf9c9e044578a0664548506,0,0,0,30-39,male,is-org,10,Thu,0,0
2561,5d0ef4bc44578a1480ae8b0a,0,0,1,<=18,female,non-org,12,Mon,0,1
2562,5d0ef4cc44578a1480b02a76,1,1,1,19-29,female,non-org,14,Fri,1,1
2563,5d0ef50f44578a1480b6ba6f,0,0,0,>=40,male,non-org,08,Thu,0,0
2564,5d0ef59e44578a1480c5fd84,0,1,0,19-29,male,non-org,14,Fri,0,1
2565,5d0ef5c644578a1480caae35,0,0,0,30-39,male,is-org,18,Fri,0,0
2566,5d0ef67144578a1480ddd894,0,1,0,30-39,female,non-org,13,Thu,0,1
2567,5d0ef6e744578a1480e9e459,1,0,0,19-29,female,non-org,21,Mon,0,1
2568,5d0ef6e644578a1480e9d714,0,0,0,>=40,male,non-org,15,Thu,0,0
2569,5d0ef6f344578a1480eb25a8,0,0,0,>=40,male,non-org,23,Mon,0,0
2570,5d0ef74444578a1480f32f31,0,0,1,19-29,male,non-org,20,Mon,0,1
2571,5d1035c744578a0ddc07af4f,0,0,0,19-29,male,non-org,17,Thu,0,0
2572,5d0ef7a044578a1480fba01b,0,0,0,19-29,female,non-org,21,Fri,0,0
2573,5d0ef7a444578a1480fbfff3,0,0,0,30-39,male,non-org,01,Tue,0,0
2574,5d0ef8ec44578a14801efcc9,0,0,0,30-39,female,non-org,07,Tue,0,0
2575,5d0ef91244578a1480232c88,0,0,0,30-39,male,non-org,07,Sat,0,0
2576,5d0ef94e44578a1480297c6f,0,0,0,30-39,male,non-org,09,Sat,0,0
2577,5d0ef98b44578a14802cb954,0,0,1,30-39,female,non-org,09,Tue,0,0
2578,5d0efd3944578a148061a84d,0,1,1,>=40,male,non-org,16,Tue,1,1
2579,5d0efe2b44578a1480708d09,0,0,0,19-29,male,non-org,20,Sat,0,0
2580,5d0efea844578a14807c1dd1,0,0,0,>=40,male,non-org,22,Sat,0,0
2581,5d0f003644578a1480a2bd62,1,1,1,19-29,female,non-org,09,Wed,1,1
2582,5d0f00ab44578a1480abe76e,1,1,1,19-29,female,is-org,11,Wed,1,1
2583,5d0f012e44578a1480b6abd2,1,1,0,19-29,female,non-org,12,Sun,1,1
2584,5d0f020444578a1480c6db68,1,1,0,>=40,male,non-org,15,Sun,1,0
2585,5d0f022b44578a1480cb1316,0,0,0,19-29,male,non-org,18,Sun,0,0
2586,5d0f036544578a1480d47f64,0,0,0,>=40,female,non-org,20,Sun,0,0
2587,5d0fb13e44578a1480f6f691,0,1,0,19-29,female,non-org,14,Mon,0,1
2588,5d0fb46444578a14800e64d8,0,0,0,>=40,female,non-org,20,Sun,0,0
2589,5d0fb4d444578a148012fa28,1,0,0,19-29,female,non-org,22,Sun,0,1
2590,5d0fb61144578a14802845d4,0,0,1,30-39,male,non-org,08,Mon,0,1
2591,5d0fbb4b44578a14803ed0a6,0,0,0,30-39,male,non-org,16,Mon,0,0
2592,5d0feeeb44578a0ddc286b64,0,1,1,>=40,female,non-org,19,Tue,1,0
2593,5d0fef4f44578a0ddc2cd937,1,1,1,19-29,female,non-org,12,Fri,1,1
2594,5d0ff7e244578a0ddc68b296,1,1,1,>=40,male,is-org,21,Wed,1,1
2595,5d0ee64e44578a1480ec3c65,0,0,1,19-29,female,non-org,22,Tue,0,0
2596,5d0ef66444578a1480dc3661,1,0,0,>=40,male,is-org,20,Fri,0,0
2597,5d0effec44578a14809a91c3,0,0,1,19-29,female,non-org,07,Wed,0,0
2598,5cf99fe644578a0664d553b3,1,0,0,19-29,female,non-org,07,Tue,0,1
2599,5d0fb41c44578a14800a59ee,0,0,0,>=40,male,non-org,16,Sun,0,0
2600,5d0fee8044578a0ddc246731,1,0,1,19-29,female,non-org,19,Tue,1,1
2601,5d0dc5f944578a0ea4d74af9,1,0,1,19-29,female,non-org,10,Sat,1,1
2602,5d0f00f644578a1480b0842c,1,1,0,30-39,male,non-org,11,Wed,1,1
2603,5d0f024044578a1480cca4cf,0,0,0,30-39,male,is-org,18,Wed,0,1
2604,5d0fbb9244578a1480434e0d,0,0,0,>=40,male,is-org,19,Mon,0,0
2605,5d0ff00744578a0ddc2f3399,0,0,0,>=40,male,is-org,20,Tue,0,0
2606,5d0ff5e044578a0ddc50cf02,0,0,0,30-39,female,non-org,14,Wed,0,0
2607,5d0ff7c844578a0ddc675ba2,0,0,0,>=40,female,non-org,20,Wed,0,0
2608,5d1022ee44578a0ddca119e7,0,1,0,30-39,female,non-org,21,Tue,0,0
2609,5d1026f444578a0ddcba90b5,0,1,0,19-29,male,non-org,16,Thu,0,0
2610,5d1029b344578a0ddcc8d00e,1,0,0,>=40,male,non-org,17,Thu,0,1
2611,5d102b0544578a0ddccd2be6,0,0,0,19-29,female,non-org,14,Sat,0,0
2612,5d102e2344578a0ddcdb9230,0,0,0,19-29,male,non-org,16,Thu,0,0
2613,5d10375444578a0ddc14f8b2,0,0,1,30-39,female,non-org,23,Thu,0,1
2614,5d1038dc44578a0ddc23548d,1,1,1,30-39,female,non-org,09,Wed,1,1
2615,5d1041c544578a0ddc70af55,0,0,0,>=40,male,non-org,08,Sun,0,0
2616,5d1040c144578a0ddc6418db,0,0,1,>=40,male,non-org,17,Wed,0,1
2617,5d10463c44578a0ddcbdbf8c,0,0,0,>=40,male,non-org,04,Thu,0,0
2618,5d10464244578a0ddcbe384b,0,0,0,30-39,female,is-org,13,Fri,0,0
2619,5d1185ee44578a0ddcfcf9b2,0,0,0,19-29,female,non-org,23,Thu,0,0
2620,5d0eb23c44578a1480375d5b,1,1,0,19-29,female,non-org,20,Thu,1,1
2621,5d0efe3c44578a1480723ca0,0,0,0,30-39,female,non-org,23,Sat,0,0
2622,5d0f038244578a1480d6f726,0,0,0,30-39,male,non-org,21,Sun,0,0
2623,5d0fb28744578a1480fee6bf,0,0,1,>=40,female,non-org,14,Sun,0,0
2624,5d1024ff44578a0ddcae2446,0,0,0,19-29,male,non-org,00,Fri,0,0
2625,5d1034b944578a0ddcffd6a2,0,0,0,30-39,female,non-org,19,Sat,0,0
2626,5d1039fd44578a0ddc2d7042,0,0,0,19-29,male,non-org,01,Fri,0,0
2627,5d103a0e44578a0ddc2df3fd,0,0,0,30-39,female,non-org,14,Wed,0,1
2628,5d34dbc844578a153cc16ed8,0,0,0,30-39,female,non-org,13,Sat,0,0
2629,5d10416e44578a0ddc6c4041,0,0,0,>=40,male,non-org,16,Wed,0,0
2630,5d10437844578a0ddc8be5a7,0,0,1,19-29,male,non-org,09,Fri,0,0
2631,5d10443244578a0ddc97ab1a,1,0,0,30-39,male,non-org,19,Wed,0,1
2632,5d10443344578a0ddc97ba69,1,1,1,19-29,female,non-org,11,Sun,1,1
2633,5d10446444578a0ddc9b3a92,1,0,0,30-39,female,non-org,21,Wed,0,1
2634,5d1045db44578a0ddcb65e0a,0,1,1,>=40,male,non-org,16,Sun,1,1
2635,5d1046f044578a0ddcc6c2fc,0,1,1,19-29,female,non-org,18,Fri,1,1
2636,5d10493944578a0ddce6c931,0,0,1,30-39,male,non-org,14,Thu,0,0
2637,5d11866f44578a0ddc010fd5,1,0,0,19-29,male,non-org,15,Sun,0,1
2638,5d11881c44578a0ddc0e8ead,0,0,0,>=40,female,is-org,22,Sun,0,0
2639,5d118dc844578a0ddc4406ba,0,0,1,>=40,female,non-org,12,Fri,0,0
2640,5d118df544578a0ddc460c85,1,1,1,>=40,male,non-org,14,Fri,1,1
2641,5d118e1944578a0ddc482ff9,0,0,0,>=40,male,non-org,15,Fri,0,0
2642,5d118e7444578a0ddc5027a3,0,0,0,>=40,male,non-org,11,Mon,0,0
2643,5d118ec444578a0ddc585589,0,0,0,19-29,female,non-org,14,Mon,0,0
2644,5d118ef844578a0ddc5ece42,0,1,1,>=40,male,is-org,17,Fri,1,0
2645,5d118eff44578a0ddc5f9433,0,0,0,>=40,male,is-org,11,Mon,0,0
2646,5d118f1544578a0ddc622fa8,0,0,0,30-39,male,non-org,17,Fri,0,0
2647,5d118f3544578a0ddc660395,1,1,1,<=18,male,non-org,15,Mon,1,1
2648,5d118fd344578a0ddc734249,0,0,1,30-39,male,non-org,18,Mon,0,0
2649,5d11902e44578a0ddc7a0486,1,0,1,19-29,female,non-org,18,Mon,1,1
2650,5d0d9a3244578a0ea42f9ef5,1,0,1,19-29,female,non-org,21,Mon,1,1
2651,5d11910344578a0ddc7f58a4,0,0,1,<=18,male,non-org,21,Mon,0,1
2652,5d11915044578a0ddc8524de,0,0,0,30-39,male,non-org,01,Tue,0,0
2653,5d1191f544578a0ddc8e514f,1,0,0,19-29,male,non-org,06,Tue,0,1
2654,5d11920144578a0ddc8f5792,0,0,0,<=18,female,non-org,07,Tue,0,0
2655,5d1192fa44578a0ddc984b02,1,0,1,>=40,male,non-org,10,Tue,1,1
2656,5d2f889b44578a0d74a9b895,1,1,1,>=40,male,non-org,18,Fri,1,1
2657,5d11939144578a0ddc9fcc6e,0,1,0,>=40,female,non-org,13,Tue,0,0
2658,5d11950b44578a0ddcb1bb11,0,0,1,>=40,female,is-org,17,Tue,0,1
2659,5d11953d44578a0ddcb59a16,0,0,0,30-39,male,non-org,21,Tue,0,0
2660,5d12ae6e44578a0ddcbe8fe7,1,1,1,19-29,female,non-org,16,Sat,1,1
2661,5d12aee644578a0ddcc315e4,0,0,0,>=40,male,non-org,22,Fri,0,0
2662,5d12b03844578a0ddcd44e66,0,0,0,30-39,male,non-org,17,Sat,0,0
2663,5d12b29344578a0ddc043723,0,0,0,>=40,male,is-org,09,Sat,0,0
2664,5d09dc4544578a00e0c574cc,1,0,0,>=40,male,is-org,20,Fri,0,0
2665,5d12b32b44578a0ddc11bba8,0,0,1,>=40,male,non-org,10,Sat,0,1
2666,5d12b36e44578a0ddc174563,0,0,0,30-39,male,non-org,11,Sat,0,0
2667,5d12b4d244578a0ddc24e359,1,0,0,>=40,male,is-org,08,Sun,0,1
2668,5d12b5b544578a0ddc2f249a,0,0,0,<=18,male,non-org,15,Sun,0,0
2669,5d17a61c44578a14a82b3f18,0,0,0,30-39,male,non-org,17,Sun,0,0
2670,5d17a8cd44578a14a84d5dd7,0,0,0,30-39,male,non-org,10,Mon,0,0
2671,5d17aa4944578a14a8568c53,1,0,1,19-29,male,non-org,13,Mon,1,1
2672,5d17acaa44578a14a86aaa1c,0,0,0,<=18,female,non-org,22,Mon,0,0
2673,5d17acac44578a14a86ad755,1,0,0,30-39,female,non-org,19,Mon,0,1
2674,5d17bb4a44578a14a86d3f7f,1,1,1,30-39,female,non-org,22,Mon,1,1
2675,5d17bba244578a14a86febe3,0,0,0,30-39,male,non-org,21,Mon,0,0
2676,5d17beea44578a14a895d7ea,0,0,0,<=18,female,non-org,20,Thu,0,0
2677,5d17c14644578a14a8c0ddb7,1,1,1,19-29,female,non-org,16,Tue,1,1
2678,5d17c1ee44578a14a8da2dc8,1,1,1,19-29,male,non-org,20,Tue,1,1
2679,5d17c1f044578a14a8da6de8,0,0,1,30-39,male,non-org,20,Tue,0,0
2680,5d17c20044578a14a8dcf5b5,0,1,1,>=40,female,non-org,18,Tue,1,1
2681,5d17c27e44578a14a8ea524d,0,0,0,>=40,male,is-org,00,Wed,0,0
2682,5d17c38d44578a14a805d284,0,0,0,>=40,male,non-org,14,Wed,0,0
2683,5d17c3ed44578a14a80f9891,1,1,1,19-29,female,non-org,15,Wed,1,1
2684,5d17ca5644578a14a81ecf7d,0,1,1,19-29,female,non-org,19,Fri,1,1
2685,5d0db06d44578a0ea446892b,1,1,1,19-29,female,non-org,13,Thu,1,1
2686,5d17cb7044578a14a8405d85,1,1,1,<=18,female,non-org,15,Fri,1,1
2687,5d17cb7544578a14a84129bc,0,0,0,30-39,male,is-org,16,Fri,0,1
2688,5d19359d44578a14a872e2e0,0,1,1,19-29,female,non-org,20,Sat,1,1
2689,5d19360844578a14a87e082b,1,1,1,<=18,female,non-org,01,Sun,1,1
2690,5d1936f944578a14a896b9c9,0,0,0,30-39,male,non-org,12,Sun,0,0
2691,5d211cc544578a14a8a1a2f0,0,1,0,>=40,male,non-org,17,Sun,0,1
2692,5d211df744578a14a8ae734e,0,0,0,>=40,male,is-org,16,Wed,0,0
2693,5d211f3e44578a14a8bd00ea,0,0,1,30-39,male,non-org,21,Thu,0,0
2694,5d211f5644578a14a8be2b02,0,0,0,30-39,male,non-org,21,Thu,0,0
2695,5d211fce44578a14a8c476af,0,1,1,30-39,female,non-org,22,Thu,1,1
2696,5d2122a844578a14a8ed6a98,0,1,1,19-29,male,non-org,00,Mon,1,1
2697,5d2124e144578a14a80aeea7,0,1,1,>=40,male,is-org,06,Thu,1,1
2698,5d2124ea44578a14a80b8df4,0,0,0,>=40,male,is-org,08,Mon,0,0
2699,5d21256444578a14a812b239,1,1,1,>=40,male,non-org,07,Thu,1,1
2700,5d0a2d8b44578a00e08212b2,0,1,0,>=40,male,non-org,12,Sat,0,1
2701,5cf85fc644578a0664d902d9,0,1,1,>=40,male,non-org,10,Sat,1,1
2702,5d21265e44578a14a820ece4,0,0,0,>=40,male,is-org,08,Mon,0,0
2703,5d2126f444578a14a82924dd,0,0,0,>=40,male,non-org,10,Mon,0,0
2704,5d21278744578a14a82f400b,0,0,0,>=40,male,is-org,09,Thu,0,0
2705,5d212a8544578a14a84a5d5b,0,0,0,19-29,female,non-org,15,Mon,0,0
2706,5d212cdc44578a14a861f279,0,0,0,30-39,female,non-org,20,Mon,0,0
2707,5d17beed44578a14a89611d7,0,0,0,<=18,female,non-org,20,Thu,0,0
2708,5d19370944578a14a8985998,1,1,1,30-39,male,non-org,13,Sun,1,1
2709,5d2129fd44578a14a84687fd,0,0,0,>=40,male,non-org,14,Thu,0,0
2710,5d2135b844578a14a8c1bbc3,0,0,0,>=40,female,is-org,20,Wed,0,0
2711,5d213a0a44578a14a8f70de8,0,0,0,>=40,male,non-org,22,Fri,0,0
2712,5d215d3044578a14a879333a,0,0,0,>=40,male,non-org,15,Tue,0,0
2713,5d2161a844578a14a89a4195,1,1,1,>=40,female,non-org,07,Sat,1,1
2714,5d2162a444578a14a8a6a18b,1,0,1,>=40,male,non-org,20,Tue,1,1
2715,5d21643144578a14a8bf8db3,1,1,1,>=40,female,non-org,02,Wed,1,1
2716,5d2164ce44578a14a8ca6b2b,0,0,1,19-29,female,non-org,20,Sat,0,1
2717,5d21652144578a14a8d339a5,0,0,0,30-39,male,is-org,21,Sat,0,0
2718,5d216cd744578a14a836d57e,1,1,1,>=40,female,non-org,07,Mon,1,1
2719,5d2228b144578a14a84d5a2b,1,1,1,>=40,male,is-org,22,Wed,1,1
2720,5d222a1444578a14a85e746c,1,0,1,>=40,female,non-org,07,Thu,1,1
2721,5d2231ac44578a14a87f02b2,1,1,0,19-29,female,non-org,16,Sat,1,1
2722,5d2231b644578a14a87ff96f,0,1,0,19-29,male,non-org,20,Sat,0,1
2723,5d2bb95144578a0d74161e5d,0,0,0,19-29,male,non-org,18,Mon,0,0
2724,5d2bb9ad44578a0d741a45d6,1,0,1,19-29,male,non-org,18,Mon,1,1
2725,5d2bba5244578a0d742232b1,0,1,0,19-29,male,non-org,20,Mon,0,0
2726,5d2bbb7944578a0d7431c6fa,0,0,0,19-29,male,non-org,20,Sun,0,0
2727,5d2bbaca44578a0d742874b7,0,0,1,19-29,female,non-org,16,Sun,0,0
2728,5d2f891544578a0d74b2219d,0,0,0,>=40,female,non-org,16,Wed,0,0
2729,5d2f89b644578a0d74bc0738,0,0,0,>=40,male,non-org,20,Wed,0,0
2730,5d2f8f2744578a0d742c1e26,0,0,0,>=40,male,non-org,11,Sat,0,0
2731,5d2f903844578a0d74480031,0,0,0,19-29,male,non-org,16,Sat,0,0
2732,5d3caa9e44578a153c3eeb65,0,0,0,19-29,male,non-org,19,Sun,0,0
2733,5d2f919b44578a0d746448d8,0,0,0,19-29,female,is-org,19,Sat,0,0
2734,5d2f92db44578a0d7472a042,0,0,0,30-39,male,non-org,00,Sun,0,0
2735,5d2f95ec44578a0d74a2641b,0,0,0,30-39,male,non-org,14,Sun,0,0
2736,5d34b8a144578a153c827937,0,0,0,>=40,male,is-org,14,Tue,0,0
2737,5d0d8aee44578a0ea4ffa729,0,0,0,>=40,male,is-org,14,Tue,0,0
2738,5d34b9db44578a153c907f06,0,1,0,>=40,male,non-org,20,Sun,0,0
2739,5d34bbd244578a153cabb815,0,1,0,>=40,male,is-org,18,Tue,0,0
2740,5d34bcab44578a153cb9dd4d,1,0,0,30-39,female,non-org,17,Tue,0,1
2741,5d34bcd044578a153cbc967b,1,1,1,>=40,male,non-org,16,Wed,1,1
2742,5d34bec744578a153cde0d0d,0,1,0,19-29,female,non-org,10,Tue,0,0
2743,5d34bff644578a153cef84a5,1,1,1,>=40,male,non-org,22,Tue,1,1
2744,5d34c4e944578a153c3984db,0,0,0,>=40,male,non-org,08,Thu,0,0
2745,5d34c57344578a153c41c391,1,1,1,30-39,male,non-org,10,Thu,1,1
2746,5d34c57d44578a153c41f38b,0,0,0,>=40,male,is-org,10,Thu,0,0
2747,5d34c5d644578a153c488a28,0,0,0,>=40,female,non-org,19,Mon,0,0
2748,5d34d78744578a153c53a8c3,0,1,1,>=40,male,is-org,11,Thu,1,0
2749,5d34da5544578a153c9b8724,0,0,0,19-29,female,is-org,17,Fri,0,0
2750,5d21373344578a14a8d02947,1,0,0,19-29,female,is-org,15,Fri,0,0
2751,5d34da7944578a153c9f5a52,1,1,1,>=40,male,non-org,17,Fri,1,1
2752,5cf8764744578a06644960f4,1,1,1,>=40,male,non-org,17,Sun,1,1
2753,5d34dbcb44578a153cc1c728,0,0,0,>=40,male,non-org,09,Sat,0,0
2754,5d34dc7944578a153cd39ab6,1,1,1,19-29,male,non-org,19,Sat,1,1
2755,5d34dde844578a153cf9614c,1,1,1,19-29,female,non-org,11,Sun,1,1
2756,5d3ca62f44578a153c0dbc5e,1,1,1,19-29,male,non-org,14,Sun,1,0
2757,5d3ca66d44578a153c107684,1,0,0,30-39,female,non-org,20,Tue,0,1
2758,5d0daf5344578a0ea434d574,1,0,1,30-39,female,non-org,21,Tue,1,1
2759,5d3ca6c744578a153c146a16,1,1,1,30-39,male,non-org,13,Sun,1,1
2760,5d3ca6fd44578a153c1698e6,1,0,0,19-29,female,non-org,22,Mon,0,0
2761,5d3cab6444578a153c477f1e,0,0,0,>=40,male,non-org,dummy,dummy,0,1
2762,5d3cae6844578a153c6fdf10,0,0,0,19-29,male,non-org,08,Wed,0,0
2763,5d3cb11d44578a153c984831,0,0,0,>=40,male,non-org,06,Fri,0,0
2764,5d3cb20c44578a153ca485d6,1,0,1,>=40,male,is-org,10,Fri,1,1
2765,5d3cb38344578a153cb8b611,0,0,0,19-29,female,non-org,11,Fri,0,0
2766,5d3cb3cf44578a153cbdefe6,0,0,1,<=18,female,non-org,11,Fri,0,1
2767,5d3cb4a844578a153ccbffa1,0,0,0,>=40,male,is-org,11,Mon,0,1
2768,5d3cb4f144578a153cd0c9a0,0,0,0,30-39,male,non-org,19,Wed,0,0
2769,5d3cb58f44578a153cdb73df,0,0,0,>=40,male,non-org,17,Wed,0,0
2770,5d3cb71644578a153cf800ac,0,0,0,19-29,female,non-org,23,Wed,0,0
2771,5d3cb74444578a153cff0e8d,0,0,1,<=18,male,non-org,00,Thu,0,0
2772,5d3cb75e44578a153c03204a,0,0,0,30-39,male,non-org,19,Mon,0,0
2773,5d3cb78544578a153c08f8b4,1,1,0,30-39,male,non-org,20,Mon,1,0
2774,5d3cb84844578a153c1fbe8c,0,1,1,>=40,female,non-org,11,Thu,1,0
2775,5d3cb8d144578a153c2d12c9,0,0,0,19-29,male,non-org,14,Thu,0,0
2776,5d3cc9d644578a153c4ec0d9,0,0,0,30-39,female,non-org,08,Sat,0,1
2777,5d3cca7344578a153c5eb476,1,1,1,19-29,male,non-org,14,Sat,1,1
2778,5d0da9d844578a0ea4f405e4,0,0,0,19-29,male,non-org,09,Thu,0,0
2779,5d0eccc144578a14802fb586,1,1,1,<=18,female,non-org,19,Sun,1,1
2780,5d0ebbf244578a1480ee6a26,0,0,0,>=40,male,non-org,17,Fri,0,1
2781,5d0eb80b44578a14809cb956,0,0,0,30-39,female,non-org,10,Thu,0,0
2782,5d0eaa3144578a1480bf5c29,0,0,0,30-39,male,non-org,17,Fri,0,0
2783,5d0ea8a444578a1480a8b12e,0,0,0,>=40,male,non-org,15,Fri,0,0
2784,5d2120a244578a14a8d2a88b,1,0,0,>=40,female,is-org,19,Wed,0,0
2785,5d2120ea44578a14a8d73a48,0,0,0,30-39,female,non-org,23,Sun,0,0
2786,5d0d90f844578a0ea475926d,1,1,1,30-39,female,non-org,23,Tue,1,1
2787,5d17bbd844578a14a87188d9,1,1,1,19-29,male,non-org,20,Mon,1,1
2788,5d17a92844578a14a850f79b,0,0,0,>=40,female,non-org,11,Mon,0,0
2789,5d10436c44578a0ddc8b33a5,0,0,0,30-39,female,non-org,20,Wed,0,0
2790,5d1036c544578a0ddc0fa9d8,0,0,0,19-29,male,is-org,20,Thu,0,0
2791,5d1030d044578a0ddce989bb,0,0,0,30-39,male,is-org,16,Sat,0,0
2792,5d1030d644578a0ddce9b1c8,0,0,0,>=40,female,is-org,18,Sat,0,0
2793,5d10312144578a0ddceb4823,1,1,1,19-29,female,non-org,18,Sat,1,1
2794,5d10293e44578a0ddcc689bf,0,1,0,19-29,male,non-org,11,Sat,0,1
2795,5d10292644578a0ddcc604f8,1,1,1,19-29,male,non-org,18,Thu,1,1
2796,5d0dde5c44578a0ea42ff139,1,1,0,19-29,male,non-org,17,Mon,1,1
2797,5cf875f744578a06643f6433,1,1,0,19-29,male,non-org,17,Wed,1,1
2798,5d10248c44578a0ddcaadef2,0,0,0,>=40,male,non-org,00,Fri,0,0
2799,5d0ee18b44578a1480812302,0,0,0,>=40,male,is-org,13,Mon,0,0
2800,5d0eddc744578a14803b9964,1,0,0,19-29,male,non-org,20,Mon,0,0
2801,5d0edc8744578a14801eef0c,1,1,0,30-39,male,non-org,17,Mon,1,1
2802,5d0ed7ed44578a1480d51d38,0,0,0,30-39,female,non-org,17,Sun,0,0
2803,5d0ed61744578a1480a9bc9b,1,0,1,>=40,male,non-org,20,Tue,1,1
2804,5d0ed0a544578a148065654a,0,0,0,>=40,male,non-org,14,Sun,0,0
2805,5d0a361944578a00e0e1a0e3,1,0,0,>=40,male,non-org,19,Sat,0,1
2806,5d0ece4f44578a14804b404f,1,0,1,19-29,male,non-org,17,Mon,1,1
2807,5d0ecef644578a148052f21f,0,0,0,30-39,male,non-org,19,Sat,0,0
2808,5d0ecc9244578a14802b5cc5,0,0,1,<=18,male,is-org,14,Sat,0,1
2809,5d0ecc7d44578a1480299cee,0,0,1,>=40,male,non-org,18,Sun,0,0
2810,5d0ecc7544578a1480291e97,0,0,0,<=18,female,non-org,16,Sat,0,0
2811,5d0ecc1f44578a148021aaee,0,0,1,>=40,female,non-org,21,Sun,0,0
2812,5d0ecbdf44578a14801b8077,0,0,0,30-39,male,non-org,01,Sun,0,1
2813,5d0ecaf844578a14800d96be,0,0,0,>=40,female,non-org,18,Fri,0,0
2814,5d0eca4344578a1480fc6742,0,1,0,>=40,male,non-org,13,Mon,0,0
2815,5d0ec91444578a1480e42c32,0,1,0,19-29,male,non-org,13,Sun,0,0
2816,5d0ebd7e44578a14800b0b7d,0,0,0,30-39,female,non-org,15,Sun,0,0
2817,5d0ebd1544578a1480025177,1,0,1,30-39,male,non-org,13,Sun,1,1
2818,5d0eb4f644578a14805c67d0,1,0,0,19-29,male,non-org,23,Sat,0,0
2819,5d0eb40d44578a14804b7034,0,0,0,<=18,male,non-org,20,Sat,0,0
2820,5d0eaf0e44578a1480066b64,0,0,1,19-29,female,non-org,23,Fri,0,0
2821,5d0eae8c44578a1480fe544a,0,0,1,30-39,female,non-org,10,Wed,0,1
2822,5d0eae0944578a1480f6e71e,1,1,0,>=40,male,non-org,16,Tue,1,0
2823,5d0eac6e44578a1480ded4ce,1,1,1,19-29,male,non-org,18,Thu,1,1
2824,5d0ea88844578a1480a71f28,0,0,0,<=18,male,non-org,23,Wed,0,0
2825,5d0ea84244578a1480a34995,0,0,0,>=40,male,non-org,07,Wed,0,0
2826,5d0ea2d144578a1480659ac5,0,0,0,19-29,male,non-org,19,Thu,0,0
2827,5d0ea16c44578a14805ac67f,1,1,0,>=40,male,non-org,18,Thu,1,0
2828,5d0ea00f44578a148050da34,1,0,0,19-29,female,non-org,09,Fri,0,1
2829,5d0ec82344578a1480d39220,0,0,0,>=40,female,non-org,14,Sun,0,0
2830,5d0ecc3544578a148023b83b,0,0,1,>=40,male,non-org,01,Sun,0,0
2831,5d0ecf7744578a148055d510,1,1,1,>=40,female,non-org,19,Mon,1,0
2832,5d118c4544578a0ddc2cc5b9,0,0,0,<=18,male,is-org,01,Mon,0,0
2833,5d17c30844578a14a8f87cf2,0,0,0,>=40,male,non-org,07,Wed,0,0
2834,5d212e1444578a14a87adf59,0,1,0,<=18,female,non-org,11,Tue,0,1
2835,5d21328844578a14a8b0ea13,0,0,0,>=40,male,non-org,07,Wed,0,0
2836,5d2137b644578a14a8d76aed,0,0,0,19-29,male,non-org,16,Fri,0,0
2837,5d213a0f44578a14a8f78443,0,1,1,>=40,male,non-org,21,Fri,1,1
2838,5d0dd8f544578a0ea4a381e7,0,1,0,>=40,male,non-org,00,Wed,0,1
2839,5cf8645844578a06644e7076,1,1,0,>=40,male,non-org,19,Sat,1,1
2840,5d213a2d44578a14a8faf30e,0,0,1,>=40,male,is-org,22,Fri,0,0
2841,5d213ba144578a14a812f296,1,1,0,19-29,male,non-org,11,Sat,1,1
2842,5d21482744578a14a83a5e82,0,0,1,>=40,male,is-org,10,Mon,0,0
2843,5d21484a44578a14a83b70af,1,1,1,19-29,male,non-org,08,Mon,1,1
2844,5d2163e244578a14a8bbd911,1,1,1,30-39,male,is-org,17,Sat,1,1
2845,5d21642844578a14a8bec435,1,0,0,>=40,male,non-org,16,Sat,0,0
2846,5d21646f44578a14a8c3d870,0,0,0,>=40,female,non-org,18,Sat,0,0
2847,5d21647444578a14a8c4167c,0,0,1,>=40,male,non-org,18,Sat,0,0
2848,5d21668644578a14a8e1ee74,0,0,1,30-39,female,non-org,08,Wed,0,0
2849,5d222ab044578a14a8651340,1,1,1,>=40,female,non-org,09,Thu,1,1
2850,5d2231fd44578a14a885b83f,1,0,0,>=40,male,non-org,21,Sat,0,0
2851,5d22346a44578a14a8a47bfe,0,1,0,30-39,male,non-org,11,Sun,0,0
